#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,_result,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,event_type,serial_number
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T06:00:00Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T05:59:12Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T05:59:52Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T06:00:42Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T06:00:22Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T05:59:11Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH
,,0,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T05:58:42Z,0,event_value,refrigerator,defrost_cycle,SF5YT62MPO2G3DH

#group,false,false,true,true,false,false,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string
#default,_result,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,event_type,location,serial_number
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T17:16:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T23:06:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T03:11:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:42:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:44:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:00:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:30:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:41:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:58:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:28:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:42:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:11:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:43:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:35:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:43:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,3,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:34:00Z,0,event_value,refrigerator,door_open,freezer,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:55:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:51:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:07:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:34:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:24:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:09:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:13:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:24:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T02:56:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T04:35:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T04:47:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T07:52:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T08:34:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T13:23:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T14:34:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T17:00:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T18:09:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T22:29:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T23:16:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T07:01:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T08:35:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T08:47:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T09:23:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T10:22:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T12:49:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T21:35:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T22:56:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T02:22:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T03:59:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T06:37:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T07:03:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T16:43:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T17:11:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T20:41:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T00:28:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T01:10:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T02:03:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T06:03:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T11:31:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T12:45:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T16:25:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T16:38:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T04:15:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T05:11:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T06:38:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T08:20:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T16:23:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T21:04:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T21:36:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T23:32:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T23:40:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T03:01:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T06:28:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T11:45:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:31:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T18:57:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T19:53:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,4,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T21:27:00Z,0,event_value,refrigerator,door_open,fridge,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T03:42:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:28:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T16:39:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:11:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:38:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T02:16:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T03:06:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T06:36:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T14:43:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T15:26:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T23:11:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T23:58:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T01:31:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T02:14:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T06:36:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T11:08:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T16:29:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T09:04:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T09:29:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T12:24:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T14:48:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T20:17:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T22:58:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T03:36:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T04:32:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T05:33:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T12:07:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T12:46:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T13:51:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T21:51:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T09:34:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T13:02:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T17:16:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-09T23:06:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T03:11:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:42:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:44:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:00:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:41:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:58:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:28:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:42:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:11:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:43:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:43:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,5,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:34:00Z,0,event_value,refrigerator,load_change,freezer,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:55:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:51:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:07:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:34:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:24:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:09:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:13:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:24:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T02:56:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T04:47:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T07:52:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T13:23:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T14:34:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T17:00:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T18:09:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T22:29:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T23:16:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T07:01:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T08:35:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T08:47:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T09:23:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T10:22:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T12:49:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T21:35:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-06T22:56:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T02:22:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T03:59:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T06:37:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T07:03:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T16:43:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-07T20:41:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T00:28:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T01:10:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T02:03:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T06:03:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
,,6,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-08T11:31:00Z,0,event_value,refrigerator,load_change,fridge,SF5YT62MPO2G3DH
