#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,serial_number
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T06:45:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:00:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:30:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T07:45:00Z,0.03,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:15:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T08:45:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:30:00Z,0.07,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T09:45:00Z,0.03,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T10:45:00Z,0.91,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T11:00:00Z,0.62,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T11:15:00Z,0.74,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T11:30:00Z,0.55,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T11:45:00Z,0.91,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:00:00Z,0.71,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:15:00Z,0.98,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:30:00Z,0.98,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T12:45:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:00:00Z,0.07,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T13:45:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:00:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T14:45:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T15:00:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T15:15:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T15:30:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T15:45:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T16:00:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T16:15:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T16:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T16:45:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T17:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T17:15:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T17:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T17:45:00Z,0.03,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T18:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T18:15:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T18:30:00Z,0.03,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T18:45:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T19:00:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T19:15:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T19:30:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T19:45:00Z,0.59,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:00:00Z,0.66,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:15:00Z,0.71,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:30:00Z,0.73,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T20:45:00Z,0.23,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T21:00:00Z,0.52,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T21:15:00Z,0.9,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T21:30:00Z,0.54,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T21:45:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T22:00:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T22:15:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T22:30:00Z,0.07,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T22:45:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T23:00:00Z,0.04,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T23:15:00Z,0.06,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T23:30:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,1,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-10T23:45:00Z,0.05,motor_current,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T00:00:00Z,22.75,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T00:15:00Z,22.92,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T00:30:00Z,21.61,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T00:45:00Z,23.5,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T01:00:00Z,22.7,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T01:15:00Z,22.13,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T01:30:00Z,23.1,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T01:45:00Z,24.59,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T02:00:00Z,20.83,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T02:15:00Z,21.2,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T02:30:00Z,24.69,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T02:45:00Z,22.43,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T03:00:00Z,22.19,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T03:15:00Z,21.88,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T03:30:00Z,23.21,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T03:45:00Z,24.61,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T04:00:00Z,21.33,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T04:15:00Z,21.9,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T04:30:00Z,21.65,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T04:45:00Z,22.73,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T05:00:00Z,23.22,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T05:15:00Z,23.62,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T05:30:00Z,22.77,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T05:45:00Z,24.52,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T06:00:00Z,21.43,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T06:15:00Z,21.17,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T06:30:00Z,23.47,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T06:45:00Z,22.12,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:00:00Z,20.62,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:15:00Z,21.68,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:30:00Z,22.26,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T07:45:00Z,21.35,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:00:00Z,20.99,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:15:00Z,21.79,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:30:00Z,20.94,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T08:45:00Z,22.64,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T09:00:00Z,20.06,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T09:15:00Z,22.09,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T09:30:00Z,22.52,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T09:45:00Z,21.91,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T10:00:00Z,23.09,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T10:15:00Z,20.63,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T10:30:00Z,21.3,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T10:45:00Z,21.67,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T11:00:00Z,22.71,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T11:15:00Z,22.22,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T11:30:00Z,24.14,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T11:45:00Z,21.19,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T12:00:00Z,20.61,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T12:15:00Z,23.79,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T12:30:00Z,20.57,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T12:45:00Z,22.68,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T13:00:00Z,21.02,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T13:15:00Z,19.93,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T13:30:00Z,21.63,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T13:45:00Z,22.9,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:00:00Z,20.78,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:15:00Z,22.58,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:30:00Z,22.76,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T14:45:00Z,20.73,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T15:00:00Z,21.77,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T15:15:00Z,23.58,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T15:30:00Z,22.65,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T15:45:00Z,21.74,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T16:00:00Z,22.42,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T16:15:00Z,21.31,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T16:30:00Z,42.23,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T16:45:00Z,42.23,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:00:00Z,40.24,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:15:00Z,40.46,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:30:00Z,38,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T17:45:00Z,37.3,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:00:00Z,39.25,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:15:00Z,39.83,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:30:00Z,23.06,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T18:45:00Z,22.92,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T19:00:00Z,22.18,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T19:15:00Z,23.19,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T19:30:00Z,21.06,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T19:45:00Z,23.08,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:00:00Z,21.21,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:15:00Z,23.24,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:30:00Z,21.99,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T20:45:00Z,20,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T21:00:00Z,22.73,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T21:15:00Z,22.81,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T21:30:00Z,21.54,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T21:45:00Z,21.63,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:00:00Z,21.84,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:15:00Z,20.07,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:30:00Z,19.64,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T22:45:00Z,23.3,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:00:00Z,21.18,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:15:00Z,23.86,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:30:00Z,23.37,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-04T23:45:00Z,23.57,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:00:00Z,21.35,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:15:00Z,20.39,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:30:00Z,20.91,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T00:45:00Z,21.55,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T01:00:00Z,19.63,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T01:15:00Z,21.52,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T01:30:00Z,21.8,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T01:45:00Z,20.71,temperature,washing_machine,X92LKM7QPT3ZVY5
,,2,2025-04-04T00:00:00Z,2025-04-11T00:00:00Z,2025-04-05T02:00:00Z,20.96,temperature,washing_machine,X92LKM7QPT3ZVY5
